id,date,text,target
3471,2009-06-22,@sarriebear it was fun your mom and donnie and josh didnt go ,0
3472,2009-06-15,So yea i hurt my foot at practice....It sill hurts ,0
3473,2009-06-16,so many things to do ,0
3474,2009-05-31,@amandacolbert awww  and it's so nice out,0
3475,2009-06-06,just got back frum babysitting my cousin...it was fuuuunnn. But now i'm off to my friends house! LOL!  i miss my home...  lol.,0
3476,2009-05-30,@RyanNesbittUK exactly! thats why someone else should winn! no one else will ,0
3477,2009-06-15,"Well, Twitthings, I'm down for the count, being bushed doesn't even come close. Old injuries are rearing their ugly heads.  Moocho Pain...",0
3478,2009-06-20,"okya, nobody other than me has tweeted since quarter to four. where is everyone? ",0
3479,2009-06-20,@TEYANATAYLOR Good Luck TT.. Mad i havent been able to watch you when u go on live these few times laptop is  trippin  Luv u hun,0
3480,2009-04-18,@jeffr0 I tried to use talkshoe once and stopped because it was crashing  I was really disappointed,0
3481,2009-05-31,"had a good night last night, i love tequila!! so tired now tho ",0
3482,2009-04-19,@angryboardface no diviners or celebrities follow me... ,0
3483,2009-06-19,"@LondonEater eating by yourself aint too bad , have become a bit of an expert  Biggest downer is only ordering for 1 when so much to try!",0
3484,2009-06-21,sunny day! sticky hot. bad vibration  where is rainy season?,0
3485,2009-05-03,Finished brunch... now what? Work? ,0
3486,2009-06-21,"first fathers day without my fajah..  but it is the first official day of  summer, so spring showers go away",0
3487,2009-04-18,@cathyjo who needs a school library that is set for the 21st century? ,0
3488,2009-06-18,@Conski What! Why? and poooop too ,0
3489,2009-05-18,sorry no release - just paper ,0
3490,2009-06-05,@archerjason hey boss got stuck at the school so go ahead and fill my spot. I will be awhile ,0
3491,2009-04-18,@WillBates yeah lol  we go thru this every day unfortunately ....,0
3492,2009-06-01, im getting the flu..it better not be wat im thinking..i held my breath going past that truck full of pigs 2...,0
3493,2009-04-18,CLEANING DA HOUSE ,0
3494,2009-06-01,Ani francouzskÃ¡ letadla o tom letadlu Air France jeÅ¡tÄ nic nevÄdÃ­  http://tinyurl.com/lc2vgq #AFcrash,0
3495,2009-06-16,"damn this stupid rain! I didnt even bring a sweater, boots or umbrella today! HOY! ",0
3496,2009-06-15,Its kinda cold on the beach today ,0
3497,2009-06-23,pumps are working again  but i'm on break so its okay ;),0
3498,2009-05-26,Dear California  Goodnight ,0
3499,2009-06-19,Fell asleep right after my last tweet and now I'm awake because my dad's in the hospital ,0
3500,2009-06-05,@Algaechild Oh no!!!  Remember when I had like 5 in the span of 2 minutes?  they suck and hurt so bad.  ,0
3501,2009-06-20,Getting ready to go home today. Leaving Vegas ,0
3502,2009-05-31,Headed to Ga Tech track and stadium stairs this should be fun lol not! yeey fitness ,0
3503,2009-06-07,"@JimRoepcke have you checked out these WWDC tips? http://is.gd/RlZ7 have fun, enjoy your stay and i wish i was there too. ",0
3504,2009-06-18,"Just thought I recorded JF talking about gougers and everything I'm writing about, but the damn thing didn't record ",0
3505,2009-05-29,@isabellagermek @erockett89 She is in bed-has to work 2morrow  Maybe 2morrow night &lt;looks hopeful&gt; lol,0
3506,2009-06-01,Hating on xavier ,0
3507,2009-06-14,@rainbowgiraffes i wanna be the first person you see ,0
3508,2009-05-30,"@tommcfly ton, I miss you  '. I love you so much.",0
3509,2009-06-18,Supercharger belt came off ,0
3510,2009-04-19,Still trying to find an apartment in Gainesville... Moving sucks ,0
3511,2009-05-02,Afternoon!! I havent eaten yet  I'm going to get ready and do something.,0
3512,2009-06-01,@fluoridedm nada! Barely done any psych! Doing it the four days before the exam ,0
3513,2009-06-01,Now big boi is going to have a bad owner who hates him ,0
3514,2009-05-31,@crosshatches Think happy thoughts! ,0
3515,2009-05-30,@bnddycl @EcoNinja Its the calm before the heat storm ,0
3516,2009-04-07,"after the 1000. time watching...still don't really like the 5th Harry Potter movie  sad actually, i love the book though",0
3517,2009-06-01,"@olliewo I had to wait ages since my copy didn't arrive  But it's amazing! Just... amazing, you'll love it.",0
3518,2009-06-05,@PhxMike YES! He has to learn not to do that. Its so hard to get cats and esp kittens to not claw stuff ,0
3519,2009-06-16,i just ate my lunch and i'm still hungry ,0
3520,2009-05-22,"@kayzr It's new, setting it up is a pain ",0
3521,2009-06-07,omg i only have Â£113 .96  i need more to get a blackberry lol,0
3522,2009-06-15,2day first day at school ,0
3523,2009-06-19,unsubscribing ,0
3524,2009-06-01,Dom deluise is in oliver and company ,0
3525,2009-06-20,Just threw New moon at wall because Edward left.....    ,0
3526,2009-05-18,is going for her exam in a minute ,0
3527,2009-06-17,"work email is broken   - as for other bad news, someone got burned and sent to the hospital this morning",0
3528,2009-06-20,oh... i'm hurt now... i'm very sad... ,0
3529,2009-05-30,Headed out to meet @TallGirlJ &amp; others @ the WAY weat Felipe's...thinking it may be too hot for the patio this early. ,0
3530,2009-06-02,tired. need sleep  But instead drinkin mamosas at a coffee shop. cant wait to get into bed,0
3531,2009-05-31,lauren dipped in silence  so sad i was waiting for a ''reunion'' OMG GOOD IDEA?? LAGUNA REUNION SHOW!!!!,0
3532,2009-06-20,@octavianasrCNN How come Neda's death is not covered? ,0
3533,2009-06-03,Hungoverrrrrrr badly... So dead! ,0
3534,2009-05-31,Not feeling so well ,0
3535,2009-06-20,hopes his throat is better today! Was sore all day yesteday ,0
3536,2009-06-06,really sad i didn't see up today  ,0
3537,2009-05-29,Not tired at allll ,0
3538,2009-06-20,@savvybassoon no cirque this time ,0
3539,2009-06-23,Sum tings r jus verie verie hard 2 deal with ,0
3540,2009-06-16,so bored. why don't i go out anymore? ,0
3541,2009-06-17,@BleezyBad4 Yeah till the middle of July  then I'm moving back to Chicago!!! U?????,0
3542,2009-06-17,Jay and I are having a FUN night!  Chapelle Show is a laugh-riot!!  Just found out Jay will leave on Sunday ,0
3543,2009-06-22,"@ManMadeMoon  thanks Duncan, I hope so too! ",0
3544,2009-06-19,@DonnieWahlberg tonight i was SOOOO CLOSE (3rd row) yet soo far away  maybe someday...,0
3545,2009-06-18,I got fired today ,0
3546,2009-05-31,@xAbbysarahx What?! Tomorrow?! Bummer! ,0
3547,2009-06-25,i shouldn't have trusted my monkeys   the bloons killed me ,0
3548,2009-06-15,just looked at my bank balance ....uggggg ,0
3549,2009-06-01,I hate indesign CS2!! ,0
3550,2009-06-06,@quantumrun Oh damn! I never got your tweet saying you'd edit for me! Now its too late ,0
3551,2009-06-06,just chillin watchin the rain pour down!how depressin ,0
3552,2009-06-25,@jazmin_pena awwww I really wish I was there instead of going to work  have fun!!!,0
3553,2009-06-18,just woke up sooo board i really don't wont 2 go 2 school  stupid play grrr!!!,0
3554,2009-06-20,did yoga then some pilates with ashley. very tired ,0
3555,2009-06-21,I need to be on an island and enjoy the beach and the sun. I need a vacation ,0
3556,2009-06-17,"@davetran i hate them too, mid yrs were ok coz i only had the GAT, end of yr exams are going to be heaps stressful ",0
3557,2009-06-03,would really really like a kitkat right.about.now. ,0
3558,2009-06-25,@kristianhouse I even won some VIP tickets yesterday but there's no way I can get there in time  Gutted! Work those Halfords boys over!,0
3559,2009-06-06,has to wait another 2 hours for RCN?? NOT cool ,0
3560,2009-06-15,going to sit through my monthly review ,0
3561,2009-06-06,is up in Wausau with the parents - dad had emergency hand surgery last night ,0
3562,2009-06-03,"@1capplegate Omgg really? Super, cant wait for the final episode. ABC sucks so badly for letting an emmy winning show go. Stupid execs!!! ",0
3563,2009-06-20,"@AdamLRocksMe We do not get it, I do not think... ",0
3564,2009-04-19,Last day of the Holidays   but I'm stupidly looking forward to our 17th cent costume lecture tomorrow. Geek!,0
3565,2009-05-02,at home with my son...another rainy day ,0
3566,2009-06-01,@tommcfly and one tabloid still got it wrong... ,0
3567,2009-04-18,I wish I was in Coachella   ..maybe next year,0
3568,2009-06-01,@kansasauthor I haven't been. ,0
3569,2009-06-06,"@Jonasbrothers Hey guys, what happened to your YouTube account!?  It says it's suspended.",0
3570,2009-06-06,@chapuu i miss youuu!  &amp;&amp; i looove you â¥ !,0
3571,2009-06-03,2 people unfollowed me tonight. heart died twice ,0
3572,2009-06-02,"@megspptc yes,   I should've gone w/ Jordan, I'm sure he wouldn't have ignored me.....  but we're not being sad &amp; devastated again",0
3573,2009-05-14,whats the footy show without matty johns..? ,0
3574,2009-06-17,@feedabah Yup that's exactly what happens with mine.  What the heck!  ,0
3575,2009-06-20,"Received some wallpapers! I'll put them up ASAP, just really busy right now ",0
3576,2009-05-18,@AishaAlsayegh Whatz the hell. Don't you have work? I want a yummy Mexican wrap ,0
3577,2009-05-03,has a major headache. it hurts when i but my head on the pillow ,0
3578,2009-06-07,"@siskita Oh, grr.  Reminder to myself, &quot;don't check Twitter if you don't want to be spoiled.&quot;    oh well.  lol  xoxo",0
3579,2009-06-15,@StephDigratz I would have slapped that person in the face! Your beautiful shoe &lt;3 I still wish you could have got one  WHATEVER...,0
3580,2009-06-06,so bored!!!!!!!!!!!!! i kissed a boy just to start s@*&amp;..... lol  so tired dont know why!!   my throat hurts!  i  miss jaden!!  [ILOVEHIM],0
3581,2009-05-22,@vickytcobra  I was wondering if you could check if the name Emily Hallam is on the guestlist tonight please? Got a 2+ hr drive to manc ,0
3582,2009-06-19,wooh.. so tiring.. ,0
3583,2009-05-29,"@saxa246  ive been trying to get over her for years, its so hard to move on, when youre so in love..it sucks ",0
3584,2009-06-21,"Some people just suck at being good people.  eff you my so called friend, eff u!",0
3585,2009-06-25,@WaTaFoLLowRJess Dammmm jess u tweet like every 5 days  lol,0
3586,2009-06-07,Maybe we should boycott Yorkshire until they get a clue.  Oh bugger that means no more Yorkshire Tea ,0
3587,2009-05-03,3am and still no sleep.. ,0
3588,2009-06-16,el dust el yoom kan scary ,0
3589,2009-06-15,@vanessa_pastry omg NOTHING!!  i want to get out of Chicago ASAP!! what'd you and the girls do?,0
3590,2009-05-11,wants to hear from sydnah  Shirley.,0
3591,2009-05-01,"So my back is practically broken.. Im getting old  Lol! I think I might take it easy tonight, going to bed now..ish? Yeaaah.. sounds nice.",0
3592,2009-06-05,@rallyrach77 i'm with u there babe! i got work 2moro as well   pepsi all the way!,0
3593,2009-06-07,@melagee I apparently can't leave the country until my visa situation is resolved or they might not let me back in ,0
3594,2009-05-31,I am so dead when jen gets home tonight. I destroyed our bedroom   And I ran out of Space Bags !,0
3595,2009-06-20,My favorite African bracelet that has been on my arm for over 5 years broke today. ,0
3596,2009-06-07,"OMG, this Twitter think is too complicated for my little brain lol  How do I talk to other people? Aaaaah! Fooked up, yoh!",0
3597,2009-06-20,"Why am I soooo moody today?!? I know I need to snap out of it, but knowing that I'm moody only makes me feel worse ",0
3598,2009-04-19,"Today is a patriots shirt day, September seems so far away, roll on new NFL season. Omg why are the Yankees losing matches so badly?? ",0
3599,2009-06-01,@proudmonkey75 Mornin' Monkey! Sorry you didn't sleep well last night ,0
3600,2009-05-31,"nevermind, i don't want to do school work. i'm going to go play guitar because its been dayssss ",0
3601,2009-05-29,Ohhhh lord production is going way over time! NY I wish was now... Vacation ,0
3602,2009-05-17,@Nailhead SAD FAEC ,0
3603,2009-06-06,"@Simriel hi! XD sorry my laptop had a panic attack@Goatzilla nah, i play sudoku's on brain training  we're around even",0
3604,2009-06-20,@MicheleBell21 Oh it's so hard.  He just found out this week. He leaves in 3 weeks  we'll be very far.  I'm in NY. He'll be going to CA.,0
3605,2009-06-17,@simplythebest95 Thank you!! i'm actually gonna see him next week!  it sucks cause i have to wait that long! ,0
3606,2009-06-07,poisoned...  I feel so bad tday  I wish u a good morn! cya later! xx,0
3607,2009-06-07, this night shouldn't end ,0
3608,2009-06-17,"I'm worried about Carlos, I hate when he gets sick ;( I'm usually on the phone with him when he does, but he won't answer ",0
3609,2009-06-23,"Last night while inebriated, I got into this show &quot;Stranger Among Bears&quot; only to find out after 3 episodes the show is over ",0
3610,2009-05-04,"Its that wonderful time of the day when my webhost decides that eh, it doesn't need to work so much.  ",0
3611,2009-05-10,Is an insomniac tonight! Just cannot fall asleep ,0
3612,2009-06-17,"i wanna go to sleep but i canÂ´t  because i had read a book called NOTICIA DE UN SECUESTRO is so lame, ok i go to read bay, xoxo (:",0
3613,2009-05-30,"@vmbui lol it's dA, of course it'd come down to a popularity contest ",0
3614,2009-05-26,@HanesComfort I completely missed it.  I was having dinner at a friends.  #gno,0
3615,2009-06-16,@boardies where have you gone! ,0
3616,2009-05-31,"@influcx of course I will, and omg! You poor thing! Go beddy bye!  &lt;hugsies!&gt;",0
3617,2009-06-22,@Shezfunkiie i sowiie  bad me !! its a girl her name is kyana (kigh-ana) the baby shower is july 12th were debatin on two places before,0
3618,2009-06-25,RIP Farrah Fawcett!  Cancer has taken another amazing Angel   Peace be with you now!,0
3619,2009-05-17,"The JB World Tour start today, right? But its still 7 months till they get to Belgium, for ONE show, and who knows when they'll be back? ",0
3620,2009-05-31,Nooooo!!! I left my gum &amp; pic of me &amp; fred in the car ,0
3621,2009-05-31,Keep hearing murmurs of &quot;jumper&quot; but don't know the story... sad day.  #asylm,0
3622,2009-06-22,@adampverity hehe. Never really played with a polaroid. ,0
3623,2009-05-18,did not have the best dayy ,0
3624,2009-06-20,anyone know of an idiot-proof jQuery sliding panel? I just tried one that wasn't idiot-proof enough. ,0
3625,2009-04-18,"Update, the computer with the moniter = 2053.98  very far from now, because i am starting a 0 lol",0
3626,2009-06-19,@x__rachh92 youtube was failing for me all day today  do you think we'll ever see sunshine woman again ? i think i'll miss her ,0
